,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,count
297,2465,2465,SB 45 ST SE @ Market ST SE,,50.881255,-113.94781,,,0,140
298,2466,2466,SB 45 ST SE @ Seton DR SE,,50.87787,-113.946141,,,0,77
299,2467,2467,NB Seton WY @ Seton LI SE,,50.877238,-113.956783,,,0,43
300,2468,2468,NB Seton WY @ Market ST SE,,50.879973,-113.956401,,,0,43
301,2469,2469,Quarry Park Station (NB),,50.964002,-114.012166,,,0,84
302,2470,2470,SB 18 ST @ Rivervalley DR SE,,50.972396,-114.015928,,,0,38
303,2472,2472,NB 36 ST @ 104 AV NE,,51.147644,-113.981474,,,0,86
304,2473,2473,SB 36 ST NE @ Country Hills BV,,51.154012,-113.981848,,,0,51
305,2474,2474,WB Market ST @ 45 ST SE,,50.880926,-113.946944,,,0,122
306,2475,2475,WB Market ST @ 45 ST SE,,50.880677,-113.947812,,,0,63
307,2476,2476,50 AV SE / PATHWAY,,51.008639,-113.988678,,,0,20
308,2477,2477,EB Masters RD @ Magnolia LI SE,,50.892182,-113.917521,,,0,33
309,2478,2478,EB Silverado WY @ Silverado CM SW nearside,,50.881148,-114.073065,,,0,48
310,2480,2480,SB 18 ST SE @ Riverview CL,,50.965899,-114.0134,,,0,38
311,2481,2481,SB 18 ST @ 66 AV SE,,50.993716,-114.015868,,,0,38
312,2482,2482,NB 18 ST @ Riverglen DR (S. Leg) SE,,50.973176,-114.015439,,,0,38
313,2483,2483,EB Quarry Park BV @ Quarry WY SE,,50.96353,-114.015807,,,0,41
314,2484,2484,NB Quarry Park BV @ Quarry GA SE,,50.961689,-114.017425,,,0,41
315,2485,2485,SB Quarry Park RD @ N. of Quarry Park RD SE,,50.961616,-114.007382,,,0,41
316,2486,2486,Riverbend Station (SB),,50.976766,-114.016023,,,0,44
317,2487,2487,Deerfoot Meadows Station (EB),,50.987078,-114.043111,,,0,164
318,2488,2488,Fairmount Drive Station (EB),,50.979455,-114.060527,,,0,73
319,2489,2489,Deerfoot Meadows Station (WB),,50.987353,-114.040666,,,0,158
320,2490,2490,EB 5 AV & Centre St S fs,,51.048256,-114.061863,,,0,138
321,2491,2491,SB 1 ST @ 6 AV SW,,51.047287,-114.06555,,,0,137
322,2492,2492,NB 1 ST SW @ 6 AV SW,,51.047729,-114.065087,,,0,2
323,2493,2493,WB Symons Valley PY @ 14 St NW,,51.181606,-114.096173,,,0,41
324,2494,2494,EB Symons Valley PY @ N. Leg of Evanston WY NW,,51.180974,-114.099379,,,0,41
325,2495,2495,SB Symons Valley PY@N.of Evanston DR(South Leg) NW,,51.174936,-114.107813,,,0,60
326,2498,2498,Riverbend Station (NB),,50.976167,-114.015589,,,0,43
327,2501,2501,NB Wentworth RI @ Wentworth AV SW,,51.05902,-114.213347,,,0,37
328,2503,2503,WB 50 AV SE @ 36 ST SE,,51.008895,-113.977234,,,0,20
329,2504,2504,WB 50 AV SE @ 35 ST SE,,51.008901,-113.98208,,,0,20
330,2505,2505,WB 50 AV SE @ 25 ST SE,,51.008925,-113.999251,,,0,91
331,2506,2506,WB 50 AV SE @ 23 ST SE far-side,,51.008823,-114.004861,,,0,20
332,2507,2507,WB 42 AV SE @ 8 ST SE,,51.016178,-114.043629,,,0,20
333,2508,2508,NB Temple DR @ 37 AV NE,,51.086692,-113.939046,,,0,107
334,2509,2509,NB Temple DR @ Templegreen DR NE,,51.088514,-113.939114,,,0,107
335,2510,2510,SB Madigan DR @ 8 AV NE,,51.059883,-113.940624,,,0,61
336,2511,2511,SB Abbeydale DR @ Abbotsford DR NE,,51.060807,-113.927369,,,0,61
337,2512,2512,WB 8 AV SE @ Pensdale RD,,51.045303,-113.955043,,,0,61
338,2513,2513,SB Heritage Meadows WY @ S. of Heritage DR SW,,50.986583,-114.044329,,,0,67
339,2514,2514,WB Westwinds DR @ 47 ST NE,,51.10023,-113.966276,,,0,69
340,2515,2515,EB Westwinds DR @ 47 ST NE,,51.100037,-113.965533,,,0,71
341,2516,2516,31st Street NW Station (WB),,51.081909,-114.129909,,,0,190
342,2517,2517,WB Heritage Meadows WY @ 11 ST SE,,50.984603,-114.042903,,,0,71
343,2518,2518,SB 33 ST NE @ 12 AV NE,,51.062419,-113.986154,,,0,27
344,2519,2519,EB 8 AV NE @ 33 ST NE,,51.059476,-113.985493,,,0,27
345,2521,2521,NB 36 ST NE @ 108 AV NE,,51.151495,-113.981536,,,0,86
346,2522,2522,SB 36 ST NE @ 108 AV NE,,51.150777,-113.981839,,,0,90
347,2529,2529,EB Country Hills BV @ 52 ST NE (farside),,51.154126,-113.957,,,0,26
348,2532,2532,NB Cornerstone BV @ Cornerstone AV NE,,51.161201,-113.937898,,,0,28
349,2533,2533,WB 128 AV NE @ Cornerstone ST,,51.165548,-113.943135,,,0,28
350,2534,2534,NB Redstone BV @ 128 AV NE,,51.165872,-113.950869,,,0,28
351,2535,2535,WB Redstone DR @ Redstone BV NE,,51.168464,-113.952018,,,0,28
352,2537,2537,SB Redstone BV @ Redstone DR NE,,51.168053,-113.951306,,,0,28
353,2538,2538,EB 128 AV NE @ Redstone BV,,51.165197,-113.950702,,,0,28
354,2539,2539,SB Cornerstone BV @ 128 AV NE,,51.16496,-113.938364,,,0,28
355,2543,2543,WB Country Hills BV @ 52 ST NE (farside),,51.154431,-113.959781,,,0,28
356,2544,2544,WB 88 AV NE @ SAVANNA ST,,51.132709,-113.952837,,,0,26
357,2545,2545,WB 88 AV NE @ 46 ST NE,,51.132639,-113.966291,,,0,26
358,2546,2546,EB 88 AV NE @ 46 ST NE,,51.132301,-113.965245,,,0,28
359,2547,2547,EB Stoney BV @ 15 ST NE,,51.16502,-114.024568,,,0,82
360,2548,2548,WB 120 AV NE @ 18 ST NE,,51.161841,-114.017182,,,0,81
361,2549,2549,WB 88 AV NE @ 52 ST NE,,51.132688,-113.959098,,,0,26
362,2550,2550,NB Skyview CI @ Country Hills BV,,51.155017,-113.952327,,,0,28
363,2551,2551,NB Cornerstone BV @ Cornerstone MR,,51.164498,-113.937892,,,0,28
364,2552,2552,WB 128 AV NE @ 60 ST NE,,51.165602,-113.947805,,,0,28
365,2553,2553,NB Redstone BV @ Red Embers WY,,51.16722,-113.95086,,,0,28
366,2554,2554,WB Redstone DR @ Red Embers SQ,,51.168465,-113.954225,,,0,28
367,2555,2555,WB Redstone DR @ Red Embers GA,,51.168471,-113.958511,,,0,28
368,2558,2558,SB Redstone BV @ Red Embers WY,,51.16664,-113.951309,,,0,28
369,2559,2559,EB 128 AV NE @ 60 ST NE,,51.165113,-113.945991,,,0,28
370,2560,2560,EB 128 AV NE @ Cornerstone ST,,51.16514,-113.942113,,,0,28
371,2561,2561,WB Skyview CI @ 60 ST NE,,51.158174,-113.947628,,,0,28
372,2562,2562,WB Country Hills BV @ Skyview CI,,51.154514,-113.953197,,,0,28
373,2563,2563,EB 88 AV NE @ 52 ST NE,,51.13235,-113.957601,,,0,28
374,2564,2564,EB 88 AV NE @ Savanna ST,,51.132305,-113.952076,,,0,28
375,2565,2565,WB 66 AV @ Lakeside CR (W. Leg) SW,,50.994697,-114.134783,,,0,46
376,2566,2566,SB Grey Eagle Blvd @ Grey Eagle Dr SW,,51.00421,-114.142948,,,0,43
377,2569,2569,NB Lakeview DR @ Ladbrooke DR SW,,51.002236,-114.135215,,,0,46
378,2570,2570,NB Grey Eagle Blvd @ Grey Eagle Dr SW,,51.003917,-114.142497,,,0,45
379,2571,2571,NB Lakeview DR @ 54 AV SW,,51.004527,-114.136471,,,0,45
380,2572,2572,WB Lakeview DR @ N. of La Salle CR (N. Leg) SW,,51.006826,-114.137946,,,0,45
381,2573,2573,SB 37 ST @ 54 AV SW,,51.004205,-114.141171,,,0,45
382,2574,2574,NB 51 ST @ Richmond RD SW,,51.018544,-114.159624,,,0,47
383,2581,2581,EB Redstone AV @ Red Sky GR NE,,51.172864,-113.956102,,,0,28
384,2582,2582,SB Redstone BV NE @ Redstone AV NE,,51.172416,-113.951182,,,0,28
385,2592,2592,EB Masters AV SE @ Marine DR SE,,50.892125,-113.924035,,,0,33
386,2593,2593,EB Masters AV @ Master HT SE,,50.892341,-113.921755,,,0,33
387,2594,2594,EB Mahogany GD @ Mahogany CV,,50.895881,-113.931392,,,0,33
388,2595,2595,SB Mahogany BV @ Mahogany GD,,50.895663,-113.936924,,,0,34
389,2596,2596,EB Mahogany RD @ 52 ST SE (farside),,50.893665,-113.941921,,,0,33
390,2597,2597,EB Auburn Meadows DR @ 52 ST SE,,50.89371,-113.943209,,,0,33
391,2598,2598,WB 50 AV SE @ 30 St SE.,,51.008959,-113.989383,,,0,20
392,2599,2599,WB Auburn Bay AV @ Auburn Springs BV,,50.891616,-113.9474,,,0,33
393,2600,2600,EB Symons Valley PY @ 37 ST NW,,51.167777,-114.139583,,,0,31
394,2603,2603,WB Symons Valy Pkwy (128 Ave) @ Symons Valy Rd NW,,51.168194,-114.133472,,,0,29
395,2604,2604,SB 68 ST NE @ 100m Nof 37 AV NE,,51.087387,-113.935321,,,0,59
396,2605,2605,NB 52 ST SE @ 126 AV SE,,50.934388,-113.957723,,,0,68
397,2606,2606,EB Na'a DR @ Na'a PZ SW,,51.079389,-114.193833,,,0,34
398,2607,2607,WB Na'a Drive SW @ Sarcee Tr SW,,51.078572,-114.191309,,,0,32
399,2608,2608,WB Na'a Drive @ Na'a PZ SW,,51.079958,-114.19443,,,0,32
400,2609,2609,WB Na'a Drive @ Town Centre SW,,51.080806,-114.19925,,,0,32
401,2610,2610,WB Na'a Dr @ East of Piita Ri SW,,51.080611,-114.204306,,,0,32
402,2611,2611,WB Na'a Dr @ Canada Olympic Dr SW,,51.081481,-114.208524,,,0,32
403,2612,2612,WB Canada Olympic Dr @ W of Na'a Dr SW,,51.08275,-114.213001,,,0,53
404,2613,2613,EB Canada Olympic DR @ W. of Na'a DR SW,,51.082139,-114.213139,,,0,46
405,2615,2615,EB Na'a DR @ Piita RI SW,,51.080472,-114.207333,,,0,34
406,2616,2616,EB Na'a DR @ Na'a HT SW,,51.080356,-114.203626,,,0,34
407,2617,2617,EB Na'a DR @ Town Centre SW,,51.080588,-114.198464,,,0,34
408,2618,2618,EB Na'a DR @ Sarcee TR SW,,51.078316,-114.191635,,,0,34
409,2619,2619,SB Chelsea Drive @ south of Merganser Drive West,,51.035537,-113.858921,,,0,4
410,2620,2620,EB W. Lakeview DR @ E. of Chelsea DR,,51.03235,-113.855377,,,0,4
411,2621,2621,EB W. Lakeview DR @ W. of Rainbow RD,,51.03208,-113.844957,,,0,4
412,2623,2623,EB W. Creek BV @ E. of Lavender WY,,51.028634,-113.835232,,,0,4
413,2624,2624,NB W. Creek Blvd @ W. Creek Close,,51.035152,-113.83405,,,0,4
414,2625,2625,EB Merganser DR W @ W. Creek BV,,51.037715,-113.834129,,,0,4
415,2626,2626,EB Merganser DR W @ McIvor TC,,51.037779,-113.821508,,,0,4
416,2627,2627,NB W. Chestermere Drive @ Anniversary Park,,51.048836,-113.821761,,,0,4
417,2628,2628,WB Windermere Drive @ Power Line ROW,,51.050512,-113.829753,,,0,8
418,2629,2629,SB Invermere Drive @ Willowmere Close,,51.049626,-113.835255,,,0,4
419,2630,2630,SB Invermere Drive @ Springmere Drive,,51.045135,-113.8344,,,0,4
420,2631,2631,NB Redstone St NE @ Redstone Dr NE,,51.168783,-113.961884,,,0,28
421,2632,2632,NB Redstone ST @ Redstone Plaza NE,,51.171335,-113.961652,,,0,56
422,2633,2633,EB Redstone AV @ Redstone PR NE,,51.172872,-113.959088,,,0,28
423,2635,2635,EB Redstone AV @ Red Sky PS NE,,51.172848,-113.95335,,,0,28
424,2637,2637,SB Redstone BV NE @ Red Embers MR NE,,51.169813,-113.95123,,,0,28
425,2640,2640,SB Cornerstone BV @ Cornerstone AV NE,,51.160522,-113.938356,,,0,28
426,2641,2641,NB Cornerstone BV @ Cornerstone Hts NE,,51.158484,-113.937905,,,0,28
427,2642,2642,WB Cornerstone Hts NE @ Cornerstone BV NE,,51.158109,-113.938721,,,0,28
428,2643,2643,EB Cornerstone HT @ Cornerstone ST NE,,51.157946,-113.941585,,,0,28
429,2644,2644,WB Cornerstone Hts NE @ Cornerstone ST NE,,51.158145,-113.943265,,,0,28
430,2645,2645,EB Cornerstone HT @ 60 ST NE,,51.157932,-113.945867,,,0,28
431,2646,2646,EB Skyview CI @ Skyview Ranch DR NE,,51.157178,-113.95072,,,0,28
432,2647,2647,WB Skyview CI NE @ Skyview Ranch DR NE,,51.156825,-113.951635,,,0,28
433,2648,2648,NB Skyview CI NE @ Skyview Parade NE,,51.156306,-113.951808,,,0,28
434,2649,2649,SB Skyview CI NE @ Skyview Parade NE,,51.155594,-113.952561,,,0,28
435,2650,2650,WB Copperfield BV @ Copperstone RD SE,,50.912812,-113.926204,,,0,45
436,2651,2651,WB Copperfield BV @ Copperleaf PS SE,,50.911246,-113.927433,,,0,45
437,2652,2652,WB Copperfield BV @ Copperstone GV SE,,50.910417,-113.931299,,,0,45
438,2653,2653,NB 3 ST @ 7 AV SE,,51.045449,-114.055494,,,0,53
439,2654,2654,EB 16 AV NW @ Crowchild TR NW,,51.066882,-114.117471,,,0,69
440,2655,2655,WB 16 AV NW @ Crowchild TR NW,,51.067093,-114.117571,,,0,72
441,2692,2692,NB 68 ST SE @ 106 AV SE,,50.963126,-113.934618,,,0,28
442,2693,2693,EB 100 AV SE @ 68 ST SE,,50.966966,-113.934455,,,0,28
443,2694,2694,SB 74 ST SE @ 104 AV SE,,50.96461,-113.928372,,,0,28
444,2696,2696,WB Belmont BV @ Belmont ST SE,,50.870603,-114.061873,,,0,53
445,2697,2697,WB Belmont BV @ Belmont DR,,50.87068,-114.064928,,,0,53
446,2698,2698,NB Sheriff King ST @ Belmont BV,,50.870941,-114.070495,,,0,53
447,2699,2699,NB Sheriff King ST @ Yorkville AV SW,,50.874841,-114.070619,,,0,53
448,2700,2700,NB Sheriff King ST @ N of 194 AV SW,,50.878501,-114.070472,,,0,53
449,2701,2701,NB Shawville BV @ Shawville RD SE,,50.90257,-114.064984,,,0,41
450,2703,2703,WB Mahogany RD @ Mahogany BV,,50.894705,-113.937126,,,0,34
451,2704,2704,WB Mahogany RD @ 52 ST SE (nearside),,50.89412,-113.94176,,,0,34
452,2705,2705,WB Auburn Meadows DR @ Auburn Meadows VW SE,,50.894086,-113.947403,,,0,34
453,2706,2706,SB Auburn Springs BV @ Auburn Bay AV SE,,50.89096,-113.947463,,,0,34
454,2707,2707,SB Auburn Springs BV SE @ Auburn Crest WY,,50.88908,-113.948213,,,0,34
455,2708,2708,EB Mahogany RD @ Mahogany BV,,50.894497,-113.937123,,,0,33
456,2709,2709,NB Millrise BV @   Shawnessy BV,,50.913651,-114.073446,,,0,47
457,2710,2710,NB Millrise BV @  Millrise DR,,50.915951,-114.073747,,,0,47
458,2711,2711,NB Legacy GA SE @ Legacy Main ST SE,,50.861318,-114.017116,,,0,43
459,2712,2712,WB  210 AV SE @ Legacy GA SE,,50.863315,-114.017976,,,0,43
460,2713,2713,SB Wolf Willow  Blvd SE @ 194 AV SE,,50.877127,-114.004149,,,0,28
461,2714,2714,WB  210 AV SE @  Walgrove DR SE,,50.863414,-114.022626,,,0,86
462,2715,2715,WB 194 AV SE @ Wolf Creek Dr. SE,,50.877901,-114.009622,,,0,28
463,2716,2716,EB Mahogany GD @ Mahogany BV  SE,,50.895919,-113.935983,,,0,33
464,2717,2717,SB Seton WY SE @ Superstore (S of Seton CR),,50.873522,-113.957419,,,0,34
465,2718,2718,SB Seton WY SE @ Seton AV SE,,50.870328,-113.955467,,,0,34
466,2719,2719,SB Seton WY @ Seton CI SE,,50.867193,-113.952931,,,0,34
467,2720,2720,SB Seton WY @ Seton GV SE,,50.865803,-113.952026,,,0,34
468,2721,2721,WB Wolf Creek Ave SE @ Wolf Crk Gdns SE,,50.875176,-114.006766,,,0,28
469,2725,2725,EB Auburn Meadows DR @ Auburn Meadows BV nearside,,50.893699,-113.948025,,,0,33
470,2728,2728,Saddletowne LRT Station SB,,51.125532,-113.948039,,,0,94
471,2729,2729,NB Seton WY @ 202 AV SE,,50.866736,-113.951909,,,0,33
472,2730,2730,NB Seton WY @ Union AV SE,,50.869316,-113.953995,,,0,33
473,2731,2731,EB Auburn Springs BV @Auburn Bay ST,,50.886756,-113.950374,,,0,33
474,2732,2732,NB Auburn Springs BV @ Auburn Crest WY SE,,50.88953,-113.947458,,,0,33
475,2733,2733,SB Marine DR @ Mahogany RD (nearside),,50.895192,-113.929269,,,0,33
476,2734,2734,NB Marine DR @ Mahogany RD,,50.895185,-113.929096,,,0,34
477,2738,2738,WB Auburn Bay DR SE @ 52 ST SE,,50.899692,-113.946034,,,0,43
478,2788,2788,SB East Hills SQ @ East Hills BV SE,,51.040816,-113.911119,,,0,122
479,2793,2793,Foothills Medical Centre (EB),,51.068357,-114.128111,,,0,186
480,2794,2794,Foothills Medical Centre (WB),,51.068615,-114.130151,,,0,123
481,2795,2795,19th Street NE Station (EB),,51.066799,-114.012449,,,0,60
482,2796,2796,Rundleside Drive Station (EB),,51.081378,-113.969364,,,0,60
483,2797,2797,Saddletowne Circle Station (NB),,51.120846,-113.946553,,,0,141
484,2798,2798,Castleridge Boulevard Station (SB),,51.099141,-113.958595,,,0,207
485,2799,2799,32nd Avenue NE Station (SB),,51.082194,-113.958624,,,0,136
486,2800,2800,31st Street NW Station (WB),,51.081884,-114.129984,,,0,60
487,2801,2801,Rundleside Drive Station (WB),,51.081609,-113.970204,,,0,63
488,2802,2802,19th Street NE Station (WB),,51.067102,-114.01445,,,0,63
489,2803,2803,North Hill Station (WB),,51.067083,-114.100885,,,0,97
490,2804,2804,NB 39 ST NW @ University AV,,51.078742,-114.144682,,,0,60
491,2805,2805,EB 94 AV SE @ 54 ST SE,,50.968565,-113.954822,,,0,29
492,2806,2806,SB 74 ST SE @ 106 AV SE,,50.962162,-113.928169,,,0,28
493,2807,2807,SB 74 ST SE @ N. of 107 AV SE,,50.960262,-113.926748,,,0,28
494,2808,2808,WB 107 AV SE @ 74 ST SE,,50.958889,-113.929899,,,0,28
495,2809,2809,NB 68 ST SE @ 107 AV SE,,50.960109,-113.934964,,,0,28
496,2810,2810,WB 106 AV SE @ N Dufferin Industrial,,50.963266,-113.9402,,,0,28
497,2811,2811,WB 94 AV SE @ 54 ST SE,,50.968792,-113.954467,,,0,28
498,2812,2812,NB 52 ST SE @ 90 AV SE,,50.972774,-113.958207,,,0,96
499,2813,2813,WB 90 AV SE @ W. of 60 ST SE,,50.972508,-113.950779,,,0,28
500,2814,2814,WB 90 AV SE @ 38 ST SE,,50.972393,-113.978422,,,0,28
501,2815,2815,EB 76 AV SE @ 40 ST SE,,50.984999,-113.977077,,,0,40
502,2816,2816,EB 61 AV SE @ 44 ST SE,,50.99888,-113.969612,,,0,40
503,2817,2817,EB 61 AV SE @ 48 ST SE,,50.99886,-113.963731,,,0,40
504,2818,2818,68 AV SE @ 55 ST SE eb,,50.994078,-113.951257,,,0,82
505,2819,2819,SB 57 ST SE @ 68 AV SE,,50.993757,-113.946991,,,0,42
506,2820,2820,EB 72 AV SE @ 64 ST SE,,50.989351,-113.939482,,,0,42
507,2821,2821,SB 68 ST SE @ 72 AV SE,,50.989123,-113.935427,,,0,42
508,2822,2822,WB 76 AV SE @ 68 ST SE,,50.985204,-113.93573,,,0,42
509,2823,2823,WB 76 AV SE @ 62 ST SE,,50.985231,-113.941387,,,0,42
510,2824,2824,WB 76 AV SE @ 57 ST SE,,50.985214,-113.947209,,,0,42
511,2825,2825,WB 76 AV SE @ 56 ST SE,,50.98526,-113.952582,,,0,42
512,2826,2826,WB 61 AV SE @ 52 ST SE,,50.999189,-113.959704,,,0,42
513,2827,2827,WB 61 AV SE @ 48 ST SE,,50.999106,-113.963023,,,0,42
514,2828,2828,WB 76 AV SE @ 44 ST SE,,50.98527,-113.970581,,,0,42
515,2829,2829,WB 76 AV SE @ 40 ST SE,,50.985312,-113.976178,,,0,42
516,2831,2831,EB 106 AV SE @ 48 ST SE,,50.957808,-113.965004,,,0,22
517,2832,2832,NB 52 ST SE @ 114 AV SE,,50.951357,-113.957984,,,0,90
518,2833,2833,WB 106 AV SE @ 48 ST SE,,50.958039,-113.96572,,,0,22
519,2834,2834,WB 116 AV SE @ 42 ST SE,,50.947213,-113.975375,,,0,22
520,2835,2835,EB Radcliffe DR @ 28 ST SE,,51.046749,-113.989114,,,0,37
521,2836,2836,EB Radcliffe DR @ Radcliffe CR (E.Leg) SE,,51.048031,-113.983949,,,0,37
522,2837,2837,WB Radcliffe DR @ 36 ST SE,,51.04823,-113.982636,,,0,37
523,2838,2838,WB Radcliffe DR @ Radcliffe CR (E.Leg) SE,,51.048268,-113.984369,,,0,37
524,2839,2839,WB Radcliffe DR @ 28 ST SE,,51.046946,-113.98908,,,0,37
525,2840,2840,SB 28 ST SE @ 34 AV SE,,51.022913,-113.991664,,,0,36
526,2841,2841,SB 28 ST SE @ Doverthorn RD,,51.020223,-113.991631,,,0,36
527,2842,2842,Franklin LRT Station S Lot (EB Radcliffe Dr SE),,51.046501,-113.994692,,,0,73
528,2843,2843,NB 52 ST SE @  Prestwick AV,,50.922375,-113.957955,,,0,68
529,2844,2844,NB 52 ST SE @ Erin Woods DR (S. Leg),,51.019377,-113.958105,,,0,68
530,2845,2845,SB 52 ST SE @ 86 AV SE,,50.974976,-113.958844,,,0,73
531,2846,2846,SB 52 ST SE @ 110 AV SE,,50.95342,-113.958814,,,0,73
532,2847,2847,SB 52 ST SE @ 114 AV SE,,50.949948,-113.958458,,,0,73
533,2848,2848,SB 52 ST SE @ 126 AV SE,,50.9337,-113.958388,,,0,73
534,2849,2849,SB 52 ST SE @ Prestwick AV,,50.921901,-113.958483,,,0,73
535,2850,2850,EB 8 AV SE @ Pensdale RD,,51.045036,-113.954363,,,0,57
536,2851,2851,WB Abbeydale DR @ 68 ST NE,,51.059708,-113.934522,,,0,57
537,2852,2852,NB Madigan DR @ 8 AV NE,,51.059881,-113.940314,,,0,57
538,2853,2853,NB 68 ST E @ Memorial DR,,51.05281,-113.934877,,,0,86
539,2854,2854,EB 64 AV NE @ Falton DR NE,,51.110461,-113.940256,,,0,12
540,2855,2855,SB 68 ST NE @ 64 AV NE,,51.110117,-113.935324,,,0,12
541,2856,2856,NB 68 ST SE @ Applewood DR (S. Leg) SE,,51.042877,-113.934884,,,0,38
542,2857,2857,WB 17 AV SE @ 50 ST SE,,51.037951,-113.961084,,,0,39
543,2858,2858,WB 17 AV SE @ 41 ST SE,,51.037982,-113.974113,,,0,51
544,2859,2859,WB 17 AV SE @ 40 St SE,,51.037977,-113.976259,,,0,51
545,2860,2860,NB 14 ST NE @ COUNTRY HILLS BV,,51.155034,-114.027838,,,0,82
546,2861,2861,EB Southland DR @ Acadia DR SE,,50.963909,-114.048274,,,0,20
547,2862,2862,EB Southland DR @ Maplecreek DR SE,,50.964328,-114.042441,,,0,20
548,2863,2863,EB Heritage DR @ 11 ST SE,,50.986938,-114.038505,,,0,49
549,2864,2864,WB Heritage DR @ Heritage GA SE,,50.987284,-114.044359,,,0,48
550,2865,2865,SB Heritage DR @ 77 AV SE,,50.984249,-114.048629,,,0,48
551,2866,2866,WB Southland DR @ Maplecreek DR SE,,50.964549,-114.042907,,,0,20
552,2867,2867,WB Palliser DR @ Oakfield DR SW,,50.971174,-114.131442,,,0,15
553,2868,2868,EB Palliser DR @ Oakwood DR SW,,50.972275,-114.133407,,,0,39
554,2869,2869,SB 4A ST @ 67 AV SW,,50.993037,-114.074274,,,0,26
555,2870,2870,SB 4A ST @ 69 AV SW,,50.991268,-114.074191,,,0,26
556,2871,2871,SB 4A ST @ Kingsmere CR SW,,50.989446,-114.074246,,,0,26
557,2872,2872,SB Macleod TR frontage road @ S. of 73 AV SW,,50.987629,-114.072007,,,0,26
558,2873,2873,WB 75 AV @ 4A ST SW,,50.986144,-114.074513,,,0,26
559,2874,2874,EB 75 AV @ 4A ST SW,,50.985851,-114.074891,,,0,26
560,2875,2875,WB 73 AV @ Macleod TR SE,,50.987983,-114.072294,,,0,26
561,2876,2876,NB 4A ST @ 71 AV SW,,50.989802,-114.073813,,,0,26
562,2877,2877,NB 4A ST @ 69 AV SW,,50.991613,-114.073716,,,0,26
563,2878,2878,NB 4A ST @ 67 AV SW,,50.993411,-114.073757,,,0,26
564,2879,2879,WB Southland DR @ Oakmoor WY SW,,50.961532,-114.124832,,,0,32
565,2880,2880,EB Southland DR @ Oakfield DR SW,,50.961133,-114.131708,,,0,37
566,2881,2881,EB Southland DR @ Oakmoor WY SW,,50.9611,-114.125343,,,0,37
567,2882,2882,NB 24 ST @ 98 AV SW,,50.965341,-114.117829,,,0,32
568,2883,2883,NB 24 ST @ Palistone RD SW,,50.967045,-114.117818,,,0,32
569,2884,2884,NB 24 ST @ Palliser DR SW,,50.969105,-114.117667,,,0,32
570,2885,2885,SB 24 ST @ 90 AV SW,,50.971523,-114.118197,,,0,34
571,2886,2886,SB 24 ST @ Palliser DR SW,,50.969759,-114.118167,,,0,34
572,2887,2887,SB 24 ST @ Palistone RD SW,,50.967218,-114.118143,,,0,34
573,2888,2888,EB Heritage DR @ Ashworth RD SE,,50.979632,-114.053952,,,0,29
574,2889,2889,WB Heritage DR @ Fraser RD SE,,50.979828,-114.054018,,,0,28
575,2890,2890,WB Heritage DR @ Glendeer CI SE,,50.987199,-114.035826,,,0,28
576,2891,2891,Canyon Meadows LRT Station NB,,50.936855,-114.067451,,,0,44
577,2893,2893,WB 80 AV NE @ E. of Metis Tr,,51.12542,-113.967639,,,0,111
578,2894,2894,EB 72 AV SE @ 57 ST SE,,50.989378,-113.946119,,,0,42
579,2895,2895,SB 56 ST SE @ 114 AV SE  ( Nearside ),,50.951011,-113.951989,,,0,22
580,2898,2898,North Pointe Terminal H,,51.157927,-114.068767,,,0,161
581,2899,2899,North Pointe Terminal G,,51.15777,-114.068289,,,0,100
582,2902,2902,EB 6 AV SE @ 3 ST SE,,51.047041,-114.054029,,,0,23
583,2903,2903,EB 6 AV SE @ 5 ST SE,,51.046922,-114.050309,,,0,23
584,2904,2904,WB Front ST @ Main Ent. South Health Campus SE,,50.881417,-113.949477,,,0,238
585,2905,2905,EB University AV @ Smith ST NW,,51.077056,-114.148833,,,0,100
586,2906,2906,NB Shaganappi Tr @ University Ave,,51.077306,-114.151944,,,0,42
587,2907,2907,EB University AV @ Shaganappi TR NW,,51.076667,-114.151194,,,0,40
588,2908,2908,EB 144 Av NW @ Carrington Bv west leg,,51.184083,-114.089861,,,0,41
589,2909,2909,EB 144 AV @ Carringvue DR NW,,51.18328,-114.079317,,,0,41
590,2910,2910,EB 144 Av NW @ Carrington Bv east leg,,51.183306,-114.075332,,,0,41
591,2911,2911,WB 144 Av NW @ Lucas Bv,,51.183508,-114.076469,,,0,41
592,2912,2912,SB 1 St NE @ 144 Av NE,,51.182842,-114.069437,,,0,41
593,2913,2913,WB 144 Av NE @ 1 St NE,,51.183471,-114.069703,,,0,41
594,2914,2914,EB 162 AV SE @ Shawville WY SW,,50.903369,-114.06829,,,0,42
595,2915,2915,EB 140 AV @ 14 ST NW,,51.18128,-114.093749,,,0,41
596,2916,2916,NB Carrington BV @ 140 AV NW,,51.182062,-114.089934,,,0,41
597,2917,2917,SB Carrington BV @ 144 AV NW,,51.183844,-114.090384,,,0,41
598,2918,2918,WB 140 AV NW @ Carrington BV,,51.181701,-114.090959,,,0,41
599,2919,2919,WB 144 Av @ Lucas Way NW,,51.183545,-114.080239,,,0,41
600,2924,2924,SB 50 ST SW @ 46 AV SW,,51.012131,-114.159845,,,0,40
601,2925,2925,SB 50 ST SW @ 50 AV SW,,51.009546,-114.159932,,,0,40
